case,leak_binary,leak_location,inlet_mean,outlet1_mean,outlet1_std,outlet1_min,outlet1_max,outlet1_cv,outlet2_mean,outlet2_std,outlet2_min,outlet2_max,outlet2_cv,outlet3_mean,outlet3_std,outlet3_min,outlet3_max,outlet3_cv,mass_residual,mass_residual_norm,outlet1_fraction,outlet2_fraction,outlet3_fraction,out12_diff,out13_diff,out23_diff
PipeNoLeak_0.655Inlet_9,0,No Leak,-0.0655,0.00243827688,5.128820459481897e-06,0.0024243,0.002444436,0.0021034610545863997,0.0518911616,0.0003084395619524837,0.05137738,0.05244379,0.005943971043163924,0.0111705614,0.0003067332456778038,0.01063191,0.01168199,0.02745907163182906,-1.199999960510567e-10,-1.8320610084130796e-09,0.03722560122137405,0.7922314748091602,0.17054292213740457,0.7550058735877863,0.13331732091603055,0.6216885526717557
PipeNoLeak_0.655Inlet_10,0,No Leak,-0.0655,0.00243827688,5.128820459481897e-06,0.0024243,0.002444436,0.0021034610545863997,0.0518911616,0.0003084395619524837,0.05137738,0.05244379,0.005943971043163924,0.0111705614,0.0003067332456778038,0.01063191,0.01168199,0.02745907163182906,-1.199999960510567e-10,-1.8320610084130796e-09,0.03722560122137405,0.7922314748091602,0.17054292213740457,0.7550058735877863,0.13331732091603055,0.6216885526717557
PipeNoLeak_0.666Inlet_1,0,No Leak,-0.0666,0.0025022269200000004,3.4650035609124524e-05,0.002447367,0.002556522,0.01384767916863305,0.0526485148,0.00033964278775348633,0.05209367,0.05324892,0.006451137112552228,0.011449258200000001,0.0003051411895742035,0.01090372,0.0119498,0.026651612202050944,-8.00000048845062e-11,-1.201201274542135e-09,0.03757097477477478,0.7905182402402401,0.1719107837837838,0.7529472654654653,0.134339809009009,0.6186074564564563
PipeNoLeak_0.666Inlet_2,0,No Leak,-0.0666,0.0025022269200000004,3.4650035609124524e-05,0.002447367,0.002556522,0.01384767916863305,0.0526485148,0.00033964278775348633,0.05209367,0.05324892,0.006451137112552228,0.011449258200000001,0.0003051411895742035,0.01090372,0.0119498,0.026651612202050944,-8.00000048845062e-11,-1.201201274542135e-09,0.03757097477477478,0.7905182402402401,0.1719107837837838,0.7529472654654653,0.134339809009009,0.6186074564564563
PipeNoLeak_0.666Inlet_3,0,No Leak,-0.0666,0.0025022269200000004,3.4650035609124524e-05,0.002447367,0.002556522,0.01384767916863305,0.0526485148,0.00033964278775348633,0.05209367,0.05324892,0.006451137112552228,0.011449258200000001,0.0003051411895742035,0.01090372,0.0119498,0.026651612202050944,-8.00000048845062e-11,-1.201201274542135e-09,0.03757097477477478,0.7905182402402401,0.1719107837837838,0.7529472654654653,0.134339809009009,0.6186074564564563
PipeNoLeak_0.666Inlet_4,0,No Leak,-0.0666,0.0025022269200000004,3.4650035609124524e-05,0.002447367,0.002556522,0.01384767916863305,0.0526485148,0.00033964278775348633,0.05209367,0.05324892,0.006451137112552228,0.011449258200000001,0.0003051411895742035,0.01090372,0.0119498,0.026651612202050944,-8.00000048845062e-11,-1.201201274542135e-09,0.03757097477477478,0.7905182402402401,0.1719107837837838,0.7529472654654653,0.134339809009009,0.6186074564564563
PipeNoLeak_0.666Inlet_5,0,No Leak,-0.0666,0.0025022269200000004,3.4650035609124524e-05,0.002447367,0.002556522,0.01384767916863305,0.0526485148,0.00033964278775348633,0.05209367,0.05324892,0.006451137112552228,0.011449258200000001,0.0003051411895742035,0.01090372,0.0119498,0.026651612202050944,-8.00000048845062e-11,-1.201201274542135e-09,0.03757097477477478,0.7905182402402401,0.1719107837837838,0.7529472654654653,0.134339809009009,0.6186074564564563
PipeNoLeak_0.666Inlet_6,0,No Leak,-0.0666,0.0025022269200000004,3.4650035609124524e-05,0.002447367,0.002556522,0.01384767916863305,0.0526485148,0.00033964278775348633,0.05209367,0.05324892,0.006451137112552228,0.011449258200000001,0.0003051411895742035,0.01090372,0.0119498,0.026651612202050944,-8.00000048845062e-11,-1.201201274542135e-09,0.03757097477477478,0.7905182402402401,0.1719107837837838,0.7529472654654653,0.134339809009009,0.6186074564564563
PipeNoLeak_0.666Inlet_7,0,No Leak,-0.0666,0.0025022269200000004,3.4650035609124524e-05,0.002447367,0.002556522,0.01384767916863305,0.0526485148,0.00033964278775348633,0.05209367,0.05324892,0.006451137112552228,0.011449258200000001,0.0003051411895742035,0.01090372,0.0119498,0.026651612202050944,-8.00000048845062e-11,-1.201201274542135e-09,0.03757097477477478,0.7905182402402401,0.1719107837837838,0.7529472654654653,0.134339809009009,0.6186074564564563
PipeNoLeak_0.666Inlet_8,0,No Leak,-0.0666,0.0025022269200000004,3.4650035609124524e-05,0.002447367,0.002556522,0.01384767916863305,0.0526485148,0.00033964278775348633,0.05209367,0.05324892,0.006451137112552228,0.011449258200000001,0.0003051411895742035,0.01090372,0.0119498,0.026651612202050944,-8.00000048845062e-11,-1.201201274542135e-09,0.03757097477477478,0.7905182402402401,0.1719107837837838,0.7529472654654653,0.134339809009009,0.6186074564564563
PipeNoLeak_0.666Inlet_9,0,No Leak,-0.0666,0.0025022269200000004,3.4650035609124524e-05,0.002447367,0.002556522,0.01384767916863305,0.0526485148,0.00033964278775348633,0.05209367,0.05324892,0.006451137112552228,0.011449258200000001,0.0003051411895742035,0.01090372,0.0119498,0.026651612202050944,-8.00000048845062e-11,-1.201201274542135e-09,0.03757097477477478,0.7905182402402401,0.1719107837837838,0.7529472654654653,0.134339809009009,0.6186074564564563
PipeNoLeak_0.666Inlet_10,0,No Leak,-0.0666,0.0025022269200000004,3.4650035609124524e-05,0.002447367,0.002556522,0.01384767916863305,0.0526485148,0.00033964278775348633,0.05209367,0.05324892,0.006451137112552228,0.011449258200000001,0.0003051411895742035,0.01090372,0.0119498,0.026651612202050944,-8.00000048845062e-11,-1.201201274542135e-09,0.03757097477477478,0.7905182402402401,0.1719107837837838,0.7529472654654653,0.134339809009009,0.6186074564564563
PipeNoLeak_0.677Inlet_1,0,No Leak,-0.06769999999999998,0.0025530119200000002,4.335972662959951e-05,0.002494329,0.002635365,0.016983754080010623,0.0535563822,0.00036587301952611934,0.05294965,0.0541966,0.006831548444646207,0.0115906072,0.00032353727829132763,0.01100907,0.01211499,0.02791374711269776,1.3200000207463924e-09,1.949778464913431e-08,0.03771066351550961,0.7910839320531761,0.17120542392909902,0.7533732685376664,0.1334947604135894,0.6198785081240771
PipeNoLeak_0.677Inlet_2,0,No Leak,-0.06769999999999998,0.0025530119200000002,4.335972662959951e-05,0.002494329,0.002635365,0.016983754080010623,0.0535563822,0.00036587301952611934,0.05294965,0.0541966,0.006831548444646207,0.0115906072,0.00032353727829132763,0.01100907,0.01211499,0.02791374711269776,1.3200000207463924e-09,1.949778464913431e-08,0.03771066351550961,0.7910839320531761,0.17120542392909902,0.7533732685376664,0.1334947604135894,0.6198785081240771
PipeNoLeak_0.677Inlet_3,0,No Leak,-0.06769999999999998,0.0025530119200000002,4.335972662959951e-05,0.002494329,0.002635365,0.016983754080010623,0.0535563822,0.00036587301952611934,0.05294965,0.0541966,0.006831548444646207,0.0115906072,0.00032353727829132763,0.01100907,0.01211499,0.02791374711269776,1.3200000207463924e-09,1.949778464913431e-08,0.03771066351550961,0.7910839320531761,0.17120542392909902,0.7533732685376664,0.1334947604135894,0.6198785081240771
PipeNoLeak_0.677Inlet_4,0,No Leak,-0.06769999999999998,0.0025530119200000002,4.335972662959951e-05,0.002494329,0.002635365,0.016983754080010623,0.0535563822,0.00036587301952611934,0.05294965,0.0541966,0.006831548444646207,0.0115906072,0.00032353727829132763,0.01100907,0.01211499,0.02791374711269776,1.3200000207463924e-09,1.949778464913431e-08,0.03771066351550961,0.7910839320531761,0.17120542392909902,0.7533732685376664,0.1334947604135894,0.6198785081240771
PipeNoLeak_0.677Inlet_5,0,No Leak,-0.06769999999999998,0.0025530119200000002,4.335972662959951e-05,0.002494329,0.002635365,0.016983754080010623,0.0535563822,0.00036587301952611934,0.05294965,0.0541966,0.006831548444646207,0.0115906072,0.00032353727829132763,0.01100907,0.01211499,0.02791374711269776,1.3200000207463924e-09,1.949778464913431e-08,0.03771066351550961,0.7910839320531761,0.17120542392909902,0.7533732685376664,0.1334947604135894,0.6198785081240771
PipeNoLeak_0.677Inlet_6,0,No Leak,-0.06769999999999998,0.0025530119200000002,4.335972662959951e-05,0.002494329,0.002635365,0.016983754080010623,0.0535563822,0.00036587301952611934,0.05294965,0.0541966,0.006831548444646207,0.0115906072,0.00032353727829132763,0.01100907,0.01211499,0.02791374711269776,1.3200000207463924e-09,1.949778464913431e-08,0.03771066351550961,0.7910839320531761,0.17120542392909902,0.7533732685376664,0.1334947604135894,0.6198785081240771
PipeNoLeak_0.677Inlet_7,0,No Leak,-0.06769999999999998,0.0025530119200000002,4.335972662959951e-05,0.002494329,0.002635365,0.016983754080010623,0.0535563822,0.00036587301952611934,0.05294965,0.0541966,0.006831548444646207,0.0115906072,0.00032353727829132763,0.01100907,0.01211499,0.02791374711269776,1.3200000207463924e-09,1.949778464913431e-08,0.03771066351550961,0.7910839320531761,0.17120542392909902,0.7533732685376664,0.1334947604135894,0.6198785081240771
PipeNoLeak_0.677Inlet_8,0,No Leak,-0.06769999999999998,0.0025530119200000002,4.335972662959951e-05,0.002494329,0.002635365,0.016983754080010623,0.0535563822,0.00036587301952611934,0.05294965,0.0541966,0.006831548444646207,0.0115906072,0.00032353727829132763,0.01100907,0.01211499,0.02791374711269776,1.3200000207463924e-09,1.949778464913431e-08,0.03771066351550961,0.7910839320531761,0.17120542392909902,0.7533732685376664,0.1334947604135894,0.6198785081240771
PipeNoLeak_0.677Inlet_9,0,No Leak,-0.06769999999999998,0.0025530119200000002,4.335972662959951e-05,0.002494329,0.002635365,0.016983754080010623,0.0535563822,0.00036587301952611934,0.05294965,0.0541966,0.006831548444646207,0.0115906072,0.00032353727829132763,0.01100907,0.01211499,0.02791374711269776,1.3200000207463924e-09,1.949778464913431e-08,0.03771066351550961,0.7910839320531761,0.17120542392909902,0.7533732685376664,0.1334947604135894,0.6198785081240771
PipeNoLeak_0.677Inlet_10,0,No Leak,-0.06769999999999998,0.0025530119200000002,4.335972662959951e-05,0.002494329,0.002635365,0.016983754080010623,0.0535563822,0.00036587301952611934,0.05294965,0.0541966,0.006831548444646207,0.0115906072,0.00032353727829132763,0.01100907,0.01211499,0.02791374711269776,1.3200000207463924e-09,1.949778464913431e-08,0.03771066351550961,0.7910839320531761,0.17120542392909902,0.7533732685376664,0.1334947604135894,0.6198785081240771
PipeNoLeak_0.688Inlet_1,0,No Leak,-0.06879999999999999,0.00250465186,1.5120619197651897e-05,0.002480583,0.002523919,0.00603701433843779,0.054443318,0.0003341616353203936,0.05392024,0.05504115,0.006137789679061365,0.011852029200000001,0.00032122664177704804,0.01127826,0.01237102,0.027103092333753694,-9.399999893050515e-10,-1.3662790542224588e-08,0.03640482354651164,0.791327296511628,0.17226786627906981,0.7549224729651164,0.13586304273255817,0.6190594302325582
PipeNoLeak_0.688Inlet_2,0,No Leak,-0.06879999999999999,0.00250465186,1.5120619197651897e-05,0.002480583,0.002523919,0.00603701433843779,0.054443318,0.0003341616353203936,0.05392024,0.05504115,0.006137789679061365,0.011852029200000001,0.00032122664177704804,0.01127826,0.01237102,0.027103092333753694,-9.399999893050515e-10,-1.3662790542224588e-08,0.03640482354651164,0.791327296511628,0.17226786627906981,0.7549224729651164,0.13586304273255817,0.6190594302325582
PipeNoLeak_0.688Inlet_3,0,No Leak,-0.06879999999999999,0.00250465186,1.5120619197651897e-05,0.002480583,0.002523919,0.00603701433843779,0.054443318,0.0003341616353203936,0.05392024,0.05504115,0.006137789679061365,0.011852029200000001,0.00032122664177704804,0.01127826,0.01237102,0.027103092333753694,-9.399999893050515e-10,-1.3662790542224588e-08,0.03640482354651164,0.791327296511628,0.17226786627906981,0.7549224729651164,0.13586304273255817,0.6190594302325582
PipeNoLeak_0.688Inlet_4,0,No Leak,-0.06879999999999999,0.00250465186,1.5120619197651897e-05,0.002480583,0.002523919,0.00603701433843779,0.054443318,0.0003341616353203936,0.05392024,0.05504115,0.006137789679061365,0.011852029200000001,0.00032122664177704804,0.01127826,0.01237102,0.027103092333753694,-9.399999893050515e-10,-1.3662790542224588e-08,0.03640482354651164,0.791327296511628,0.17226786627906981,0.7549224729651164,0.13586304273255817,0.6190594302325582
PipeNoLeak_0.688Inlet_5,0,No Leak,-0.06879999999999999,0.00250465186,1.5120619197651897e-05,0.002480583,0.002523919,0.00603701433843779,0.054443318,0.0003341616353203936,0.05392024,0.05504115,0.006137789679061365,0.011852029200000001,0.00032122664177704804,0.01127826,0.01237102,0.027103092333753694,-9.399999893050515e-10,-1.3662790542224588e-08,0.03640482354651164,0.791327296511628,0.17226786627906981,0.7549224729651164,0.13586304273255817,0.6190594302325582
PipeNoLeak_0.688Inlet_6,0,No Leak,-0.06879999999999999,0.00250465186,1.5120619197651897e-05,0.002480583,0.002523919,0.00603701433843779,0.054443318,0.0003341616353203936,0.05392024,0.05504115,0.006137789679061365,0.011852029200000001,0.00032122664177704804,0.01127826,0.01237102,0.027103092333753694,-9.399999893050515e-10,-1.3662790542224588e-08,0.03640482354651164,0.791327296511628,0.17226786627906981,0.7549224729651164,0.13586304273255817,0.6190594302325582
PipeNoLeak_0.688Inlet_7,0,No Leak,-0.06879999999999999,0.00250465186,1.5120619197651897e-05,0.002480583,0.002523919,0.00603701433843779,0.054443318,0.0003341616353203936,0.05392024,0.05504115,0.006137789679061365,0.011852029200000001,0.00032122664177704804,0.01127826,0.01237102,0.027103092333753694,-9.399999893050515e-10,-1.3662790542224588e-08,0.03640482354651164,0.791327296511628,0.17226786627906981,0.7549224729651164,0.13586304273255817,0.6190594302325582
PipeNoLeak_0.688Inlet_8,0,No Leak,-0.06879999999999999,0.00250465186,1.5120619197651897e-05,0.002480583,0.002523919,0.00603701433843779,0.054443318,0.0003341616353203936,0.05392024,0.05504115,0.006137789679061365,0.011852029200000001,0.00032122664177704804,0.01127826,0.01237102,0.027103092333753694,-9.399999893050515e-10,-1.3662790542224588e-08,0.03640482354651164,0.791327296511628,0.17226786627906981,0.7549224729651164,0.13586304273255817,0.6190594302325582
PipeNoLeak_0.688Inlet_9,0,No Leak,-0.06879999999999999,0.00250465186,1.5120619197651897e-05,0.002480583,0.002523919,0.00603701433843779,0.054443318,0.0003341616353203936,0.05392024,0.05504115,0.006137789679061365,0.011852029200000001,0.00032122664177704804,0.01127826,0.01237102,0.027103092333753694,-9.399999893050515e-10,-1.3662790542224588e-08,0.03640482354651164,0.791327296511628,0.17226786627906981,0.7549224729651164,0.13586304273255817,0.6190594302325582
PipeNoLeak_0.688Inlet_10,0,No Leak,-0.06879999999999999,0.00250465186,1.5120619197651897e-05,0.002480583,0.002523919,0.00603701433843779,0.054443318,0.0003341616353203936,0.05392024,0.05504115,0.006137789679061365,0.011852029200000001,0.00032122664177704804,0.01127826,0.01237102,0.027103092333753694,-9.399999893050515e-10,-1.3662790542224588e-08,0.03640482354651164,0.791327296511628,0.17226786627906981,0.7549224729651164,0.13586304273255817,0.6190594302325582
PipeNoLeak_0.7Inlet_1,0,No Leak,-0.07,0.00257885982,9.624816431891034e-06,0.002566525,0.002592831,0.003732198374457917,0.055473726400000006,0.00033678769322384634,0.05493996,0.05607181,0.006071120782283975,0.011947413,0.00033010157955544537,0.01136166,0.01248934,0.02762954453217745,-7.799999986179973e-10,-1.1142857123114245e-08,0.03684085457142857,0.7924818057142857,0.17067732857142856,0.7556409511428571,0.133836474,0.6218044771428571
PipeNoLeak_0.7Inlet_2,0,No Leak,-0.07,0.00257885982,9.624816431891034e-06,0.002566525,0.002592831,0.003732198374457917,0.055473726400000006,0.00033678769322384634,0.05493996,0.05607181,0.006071120782283975,0.011947413,0.00033010157955544537,0.01136166,0.01248934,0.02762954453217745,-7.799999986179973e-10,-1.1142857123114245e-08,0.03684085457142857,0.7924818057142857,0.17067732857142856,0.7556409511428571,0.133836474,0.6218044771428571
PipeNoLeak_0.7Inlet_3,0,No Leak,-0.07,0.00257885982,9.624816431891034e-06,0.002566525,0.002592831,0.003732198374457917,0.055473726400000006,0.00033678769322384634,0.05493996,0.05607181,0.006071120782283975,0.011947413,0.00033010157955544537,0.01136166,0.01248934,0.02762954453217745,-7.799999986179973e-10,-1.1142857123114245e-08,0.03684085457142857,0.7924818057142857,0.17067732857142856,0.7556409511428571,0.133836474,0.6218044771428571
PipeNoLeak_0.7Inlet_4,0,No Leak,-0.07,0.00257885982,9.624816431891034e-06,0.002566525,0.002592831,0.003732198374457917,0.055473726400000006,0.00033678769322384634,0.05493996,0.05607181,0.006071120782283975,0.011947413,0.00033010157955544537,0.01136166,0.01248934,0.02762954453217745,-7.799999986179973e-10,-1.1142857123114245e-08,0.03684085457142857,0.7924818057142857,0.17067732857142856,0.7556409511428571,0.133836474,0.6218044771428571
PipeNoLeak_0.7Inlet_5,0,No Leak,-0.07,0.00257885982,9.624816431891034e-06,0.002566525,0.002592831,0.003732198374457917,0.055473726400000006,0.00033678769322384634,0.05493996,0.05607181,0.006071120782283975,0.011947413,0.00033010157955544537,0.01136166,0.01248934,0.02762954453217745,-7.799999986179973e-10,-1.1142857123114245e-08,0.03684085457142857,0.7924818057142857,0.17067732857142856,0.7556409511428571,0.133836474,0.6218044771428571
PipeNoLeak_0.7Inlet_6,0,No Leak,-0.07,0.00257885982,9.624816431891034e-06,0.002566525,0.002592831,0.003732198374457917,0.055473726400000006,0.00033678769322384634,0.05493996,0.05607181,0.006071120782283975,0.011947413,0.00033010157955544537,0.01136166,0.01248934,0.02762954453217745,-7.799999986179973e-10,-1.1142857123114245e-08,0.03684085457142857,0.7924818057142857,0.17067732857142856,0.7556409511428571,0.133836474,0.6218044771428571
PipeNoLeak_0.7Inlet_7,0,No Leak,-0.07,0.00257885982,9.624816431891034e-06,0.002566525,0.002592831,0.003732198374457917,0.055473726400000006,0.00033678769322384634,0.05493996,0.05607181,0.006071120782283975,0.011947413,0.00033010157955544537,0.01136166,0.01248934,0.02762954453217745,-7.799999986179973e-10,-1.1142857123114245e-08,0.03684085457142857,0.7924818057142857,0.17067732857142856,0.7556409511428571,0.133836474,0.6218044771428571
PipeNoLeak_0.7Inlet_8,0,No Leak,-0.07,0.00257885982,9.624816431891034e-06,0.002566525,0.002592831,0.003732198374457917,0.055473726400000006,0.00033678769322384634,0.05493996,0.05607181,0.006071120782283975,0.011947413,0.00033010157955544537,0.01136166,0.01248934,0.02762954453217745,-7.799999986179973e-10,-1.1142857123114245e-08,0.03684085457142857,0.7924818057142857,0.17067732857142856,0.7556409511428571,0.133836474,0.6218044771428571
PipeNoLeak_0.7Inlet_9,0,No Leak,-0.07,0.00257885982,9.624816431891034e-06,0.002566525,0.002592831,0.003732198374457917,0.055473726400000006,0.00033678769322384634,0.05493996,0.05607181,0.006071120782283975,0.011947413,0.00033010157955544537,0.01136166,0.01248934,0.02762954453217745,-7.799999986179973e-10,-1.1142857123114245e-08,0.03684085457142857,0.7924818057142857,0.17067732857142856,0.7556409511428571,0.133836474,0.6218044771428571
PipeNoLeak_0.7Inlet_10,0,No Leak,-0.07,0.00257885982,9.624816431891034e-06,0.002566525,0.002592831,0.003732198374457917,0.055473726400000006,0.00033678769322384634,0.05493996,0.05607181,0.006071120782283975,0.011947413,0.00033010157955544537,0.01136166,0.01248934,0.02762954453217745,-7.799999986179973e-10,-1.1142857123114245e-08,0.03684085457142857,0.7924818057142857,0.17067732857142856,0.7556409511428571,0.133836474,0.6218044771428571
PipeLeak_Inlet1_1,1,Inlet,-0.06,0.0022860849,2.641759853147141e-05,0.002214644,0.002312261,0.011555825647558226,0.047389278599999994,0.00024600878555864594,0.04703854,0.04789512,0.005191232971279177,0.01032466698,0.00022852176360745087,0.009890267,0.01068984,0.02213357234940253,3.0479999994434404e-08,5.079999999072401e-07,0.038101415000000007,0.7898213099999999,0.17207778299999998,0.7517198949999999,0.13397636799999998,0.6177435269999999
PipeLeak_Inlet1_2,1,Inlet,-0.0611,0.0022922855999999996,1.6467099991194564e-05,0.002265574,0.002324526,0.007183703454757498,0.0484695348,0.0002624038810478232,0.04803191,0.04895391,0.005413789963637312,0.010338205040000001,0.00024623012161496084,0.009880541,0.01074359,0.02381749255682622,2.5439999997226015e-08,4.1636661206589224e-07,0.03751694926350245,0.7932820752864157,0.16920139181669397,0.7557651260229132,0.13168444255319153,0.6240806834697218
PipeLeak_Inlet1_3,1,Inlet,-0.06219999999999999,0.00236013534,1.5888863574982345e-05,0.002324528,0.00237607,0.00673218323498777,0.0492162726,0.00026746208591731314,0.0487989,0.04972123,0.005434423855817938,0.010623611600000001,0.0002542523771637937,0.01015426,0.01104018,0.023932762860029717,1.9540000008658187e-08,3.1414791010704483e-07,0.037944298070739554,0.7912584019292606,0.17079761414791,0.753314103858521,0.13285331607717046,0.6204607877813506
PipeLeak_Inlet1_4,1,Inlet,-0.0633,0.00233130254,7.711083314839763e-06,0.002318929,0.002341948,0.0033076287522648753,0.05007939400000001,0.0002665741729200336,0.0496413,0.05057172,0.005323031123633614,0.010889317400000001,0.0002703507757030484,0.01040433,0.0113319,0.024827155435676915,1.3940000015422171e-08,2.2022116927997112e-07,0.03682942401263823,0.7911436650868882,0.172027131121643,0.7543142410742499,0.13519770710900478,0.6191165339652451
PipeLeak_Inlet1_5,1,Inlet,-0.0644,0.0024059081400000003,2.060333472136001e-05,0.002376373,0.002470727,0.008563641466708852,0.05095138700000001,0.00026864233420107137,0.05051436,0.05139321,0.005272522496704532,0.011042715000000002,0.0002832909731724611,0.01053607,0.01150928,0.02565410527635703,1.0140000013258987e-08,1.5745341635495323e-07,0.03735882204968945,0.7911706055900622,0.17147072981366462,0.7538117835403727,0.1341119077639752,0.6196998757763976
PipeLeak_Inlet1_6,1,Inlet,-0.0655,0.00243623722,1.0174132602418745e-05,0.002409536,0.00244689,0.004176166637107112,0.0519367666,0.0003117992055256715,0.05142834,0.0524997,0.006003438911032787,0.0111269988,0.0003027038001125194,0.01059077,0.01162477,0.027204442592850372,2.619999998204614e-09,3.9999999972589525e-08,0.0371944613740458,0.792927734351145,0.16987784427480915,0.7557332729770992,0.13268338290076334,0.6230498900763359
PipeLeak_Inlet1_7,1,Inlet,-0.0666,0.00248975338,3.462189696529638e-05,0.002441088,0.002553138,0.013905753569612838,0.05272079979999999,0.0003352398125908679,0.05216372,0.05330824,0.006358777064389474,0.011389446,0.0003013545379250162,0.01085067,0.01188314,0.02645910414769578,-8.200000175401234e-10,-1.2312312575677528e-08,0.037383684384384386,0.7916036006006003,0.17101270270270266,0.754219916216216,0.1336290183183183,0.6205908978978977
PipeLeak_Inlet1_8,1,Inlet,-0.06769999999999998,0.0025429821399999995,4.639224588873018e-05,0.002481962,0.002633967,0.018243244866236828,0.05362913300000001,0.0003705854681891883,0.05300792,0.05427044,0.006910152140298037,0.0115278792,0.0003254777623300247,0.01094759,0.01205811,0.02823396712049088,-5.659999975649033e-09,-8.360413553395914e-08,0.037562513146233385,0.7921585376661746,0.17027886558345648,0.7545960245199413,0.13271635243722307,0.6218796720827182
PipeLeak_Inlet1_9,1,Inlet,-0.06879999999999999,0.0024931649000000003,2.1900616977838753e-05,0.002460462,0.002519178,0.008784263314895251,0.0545031614,0.00034051989158937536,0.05396743,0.05510462,0.006247708992218709,0.011803661999999998,0.0003199247235522756,0.0112349,0.01232302,0.02710385332324594,-1.1699999991413024e-08,-1.7005813941007306e-07,0.03623786191860466,0.7921971133720932,0.17156485465116278,0.7559592514534885,0.13532699273255813,0.6206322587209303
PipeLeak_Inlet1_10,1,Inlet,-0.07,0.00256586908,1.3553627642575998e-05,0.002549527,0.002584282,0.005282275601253094,0.055525873399999995,0.00033940259980506953,0.05498358,0.05612361,0.006112512582268666,0.0119082402,0.0003271869641993091,0.01132621,0.0124454,0.027475677234981656,-1.732000000712053e-08,-2.474285715302932e-07,0.03665527257142857,0.7932267628571427,0.17011771714285712,0.7565714902857141,0.13346244457142856,0.6231090457142855
PipeLeak_Inlet2_1,1,Inlet,-0.06,0.0022908525799999998,2.3659247280579305e-05,0.002227222,0.002314595,0.010327703963496247,0.0473133044,0.0002598070780495401,0.0469444,0.04784402,0.005491205514786427,0.0104073915,0.0002444932013386262,0.009940258,0.01079041,0.023492265215076604,1.15484800000034e-05,0.00019247466666672333,0.03818087633333333,0.7885550733333333,0.173456525,0.750374197,0.13527564866666666,0.6150985483333333
PipeLeak_Inlet2_2,1,Inlet,-0.0611,0.00231411924,2.1802560674893197e-05,0.002278567,0.002353006,0.009421537269389654,0.048352525400000006,0.0002892428204343882,0.04788104,0.04888449,0.005981958916015713,0.01044510732,0.0002676732146131501,0.009948645,0.01087774,0.025626660060733913,1.1751960000007389e-05,0.00019233977086755135,0.03787429198036006,0.7913670278232406,0.17095101996726678,0.7534927358428806,0.13307672798690673,0.6204160078559738
PipeLeak_Inlet2_3,1,Inlet,-0.06219999999999999,0.00235234416,9.337999925808543e-06,0.002329059,0.002360878,0.003969657195841142,0.04915454179999999,0.00027591525426978546,0.04872514,0.04967524,0.005613219941848228,0.010705073200000002,0.00026865087565418425,0.01020761,0.01113649,0.025095659843698083,1.1959160000001717e-05,0.00019226945337623343,0.03781903794212219,0.7902659453376206,0.1721072861736335,0.7524469073954984,0.13428824823151128,0.6181586591639872
PipeLeak_Inlet2_4,1,Inlet,-0.0633,0.0023344693999999997,1.750167880290346e-05,0.002301531,0.002353201,0.007497069267820085,0.049999592800000006,0.0002703000493898589,0.04957076,0.05050704,0.005406045014519655,0.010978097599999998,0.0002839057491038884,0.01046842,0.01143937,0.025861106306617945,1.2159800000006646e-05,0.00019209794628762474,0.036879453396524486,0.7898829826224331,0.17342966192733017,0.7530035292259085,0.13655020853080568,0.6164533206951028
PipeLeak_Inlet2_5,1,Inlet,-0.0644,0.00240997574,1.8899864184496132e-05,0.002384242,0.002471476,0.007842346237333405,0.050877649,0.0002798065464655895,0.05042937,0.05134369,0.005499596619727651,0.0111247396,0.0002918853518349971,0.01059715,0.01159879,0.02623749969021833,1.2364339999997725e-05,0.00019199285714282182,0.03742198354037267,0.7900256055900621,0.17274440372670807,0.7526036220496894,0.1353224201863354,0.617281201863354
PipeLeak_Inlet2_6,1,Inlet,-0.0655,0.00244193384,6.869611597055548e-06,0.002422528,0.002449454,0.0028131849772974863,0.051876133399999996,0.00032679769235176656,0.05134728,0.05246753,0.006299576913831188,0.011194502200000001,0.00032392147337458196,0.01062247,0.01172355,0.028935763963282454,1.2569439999988302e-05,0.00019189984732806566,0.037281432671755724,0.7920020366412213,0.17090843053435115,0.7547206039694656,0.13362699786259544,0.6210936061068701
PipeLeak_Inlet2_7,1,Inlet,-0.0666,0.0025043561999999998,3.9494249853364714e-05,0.002435567,0.002552245,0.015770220640975312,0.052636385800000005,0.0003512360656600626,0.05208916,0.05326629,0.006672875812331889,0.011472029000000002,0.0003124173780713869,0.01091086,0.01198142,0.0272329662036379,1.2771000000001698e-05,0.00019175675675678222,0.03760294594594594,0.7903361231231231,0.1722526876876877,0.7527331771771771,0.13464974174174174,0.6180834354354354
PipeLeak_Inlet2_8,1,Inlet,-0.06769999999999998,0.00255237828,4.486336116879343e-05,0.002487087,0.002625495,0.017577081541070138,0.05355112600000001,0.00037989601537789244,0.05294006,0.05422337,0.007094080811126143,0.011609471599999999,0.0003356685107325976,0.01100247,0.01214745,0.02891333234353959,1.2975880000031317e-05,0.0001916673559827374,0.037701303988183166,0.7910062924667655,0.171484070901034,0.7533049884785824,0.13378276691285085,0.6195222215657316
